name,set_name,desc,attribute,race,archetype,atk,def,level,linkval,price_market,price_tier
Junk Speeder,2018 Mega-Tins,"1 ""Synchron"" Tuner + 1+ non-Tuner monsters
If this card is Synchro Summoned: You can Special Summon as many ""Synchron"" Tuners as possible with different Levels from your Deck, in Defense Position. You cannot Special Summon monsters from the Extra Deck, except Synchro Monsters, the turn you activate this effect. When an attack is declared involving this card that was Synchro Summoned this turn and another monster: You can make this card's ATK become double its original ATK until the end of this turn. You can only use each effect of ""Junk Speeder"" once per turn.",WIND,Warrior,,1800.0,1000.0,5.0,,0.07,0
Junk Speeder,25th Anniversary Rarity Collection,"1 ""Synchron"" Tuner + 1+ non-Tuner monsters
If this card is Synchro Summoned: You can Special Summon as many ""Synchron"" Tuners as possible with different Levels from your Deck, in Defense Position. You cannot Special Summon monsters from the Extra Deck, except Synchro Monsters, the turn you activate this effect. When an attack is declared involving this card that was Synchro Summoned this turn and another monster: You can make this card's ATK become double its original ATK until the end of this turn. You can only use each effect of ""Junk Speeder"" once per turn.",WIND,Warrior,,1800.0,1000.0,5.0,,0.07,0
Junk Speeder,25th Anniversary Rarity Collection,"1 ""Synchron"" Tuner + 1+ non-Tuner monsters
If this card is Synchro Summoned: You can Special Summon as many ""Synchron"" Tuners as possible with different Levels from your Deck, in Defense Position. You cannot Special Summon monsters from the Extra Deck, except Synchro Monsters, the turn you activate this effect. When an attack is declared involving this card that was Synchro Summoned this turn and another monster: You can make this card's ATK become double its original ATK until the end of this turn. You can only use each effect of ""Junk Speeder"" once per turn.",WIND,Warrior,,1800.0,1000.0,5.0,,0.07,0
Junk Speeder,OTS Tournament Pack 13 (POR),"1 ""Synchron"" Tuner + 1+ non-Tuner monsters
If this card is Synchro Summoned: You can Special Summon as many ""Synchron"" Tuners as possible with different Levels from your Deck, in Defense Position. You cannot Special Summon monsters from the Extra Deck, except Synchro Monsters, the turn you activate this effect. When an attack is declared involving this card that was Synchro Summoned this turn and another monster: You can make this card's ATK become double its original ATK until the end of this turn. You can only use each effect of ""Junk Speeder"" once per turn.",WIND,Warrior,,1800.0,1000.0,5.0,,0.07,0
Cyber Angel Benten,The Lost Art Promotion (series),"You can Ritual Summon this card with ""Machine Angel Ritual"". If this card destroys a monster by battle and sends it to the GY: Inflict damage to your opponent equal to that monster's original DEF in the GY. If this card is Tributed: You can add 1 LIGHT Fairy monster from your Deck to your hand.",LIGHT,Fairy,Cyber Angel,1800.0,1500.0,6.0,,0.08,0
Cyber Angel Benten,Dragons of Legend: Unleashed,"You can Ritual Summon this card with ""Machine Angel Ritual"". If this card destroys a monster by battle and sends it to the GY: Inflict damage to your opponent equal to that monster's original DEF in the GY. If this card is Tributed: You can add 1 LIGHT Fairy monster from your Deck to your hand.",LIGHT,Fairy,Cyber Angel,1800.0,1500.0,6.0,,0.08,0
Cyber Angel Benten,Legendary Duelists: Sisters of the Rose,"You can Ritual Summon this card with ""Machine Angel Ritual"". If this card destroys a monster by battle and sends it to the GY: Inflict damage to your opponent equal to that monster's original DEF in the GY. If this card is Tributed: You can add 1 LIGHT Fairy monster from your Deck to your hand.",LIGHT,Fairy,Cyber Angel,1800.0,1500.0,6.0,,0.08,0
Cyber Angel Benten,The Lost Art Promotion 2022 G,"You can Ritual Summon this card with ""Machine Angel Ritual"". If this card destroys a monster by battle and sends it to the GY: Inflict damage to your opponent equal to that monster's original DEF in the GY. If this card is Tributed: You can add 1 LIGHT Fairy monster from your Deck to your hand.",LIGHT,Fairy,Cyber Angel,1800.0,1500.0,6.0,,0.08,0
Cyber Angel Benten,Duelist Pack: Dimensional Guardians,"You can Ritual Summon this card with ""Machine Angel Ritual"". If this card destroys a monster by battle and sends it to the GY: Inflict damage to your opponent equal to that monster's original DEF in the GY. If this card is Tributed: You can add 1 LIGHT Fairy monster from your Deck to your hand.",LIGHT,Fairy,Cyber Angel,1800.0,1500.0,6.0,,0.08,0
Cyber Angel Benten,Genesis Impact,"You can Ritual Summon this card with ""Machine Angel Ritual"". If this card destroys a monster by battle and sends it to the GY: Inflict damage to your opponent equal to that monster's original DEF in the GY. If this card is Tributed: You can add 1 LIGHT Fairy monster from your Deck to your hand.",LIGHT,Fairy,Cyber Angel,1800.0,1500.0,6.0,,0.08,0
Cyber Angel Benten,Speed Duel Tournament Pack 5,"You can Ritual Summon this card with ""Machine Angel Ritual"". If this card destroys a monster by battle and sends it to the GY: Inflict damage to your opponent equal to that monster's original DEF in the GY. If this card is Tributed: You can add 1 LIGHT Fairy monster from your Deck to your hand.",LIGHT,Fairy,Cyber Angel,1800.0,1500.0,6.0,,0.08,0
Cyber Angel Benten,25th Anniversary Rarity Collection,"You can Ritual Summon this card with ""Machine Angel Ritual"". If this card destroys a monster by battle and sends it to the GY: Inflict damage to your opponent equal to that monster's original DEF in the GY. If this card is Tributed: You can add 1 LIGHT Fairy monster from your Deck to your hand.",LIGHT,Fairy,Cyber Angel,1800.0,1500.0,6.0,,0.08,0
Cyber Angel Benten,25th Anniversary Rarity Collection,"You can Ritual Summon this card with ""Machine Angel Ritual"". If this card destroys a monster by battle and sends it to the GY: Inflict damage to your opponent equal to that monster's original DEF in the GY. If this card is Tributed: You can add 1 LIGHT Fairy monster from your Deck to your hand.",LIGHT,Fairy,Cyber Angel,1800.0,1500.0,6.0,,0.08,0
Cyber Angel Benten,Dragons of Legend: The Complete Series,"You can Ritual Summon this card with ""Machine Angel Ritual"". If this card destroys a monster by battle and sends it to the GY: Inflict damage to your opponent equal to that monster's original DEF in the GY. If this card is Tributed: You can add 1 LIGHT Fairy monster from your Deck to your hand.",LIGHT,Fairy,Cyber Angel,1800.0,1500.0,6.0,,0.08,0
Cyber Angel Benten,Speed Duel GX: Duel Academy Box,"You can Ritual Summon this card with ""Machine Angel Ritual"". If this card destroys a monster by battle and sends it to the GY: Inflict damage to your opponent equal to that monster's original DEF in the GY. If this card is Tributed: You can add 1 LIGHT Fairy monster from your Deck to your hand.",LIGHT,Fairy,Cyber Angel,1800.0,1500.0,6.0,,0.08,0
Trickstar Bloom,Flames of Destruction,"1 Level 2 or lower ""Trickstar"" monster
If this card is Link Summoned: You can make your opponent draw 1 card. If a face-up ""Trickstar"" monster this card points to is destroyed by battle or card effect: You can inflict 200 damage to your opponent for each card in their hand. You can only use this effect of ""Trickstar Bloom"" once per turn.",LIGHT,Fairy,Trickstar,100.0,,,1.0,0.11,0
Trickstar Bloom,2019 Gold Sarcophagus Tin Mega Pack,"1 Level 2 or lower ""Trickstar"" monster
If this card is Link Summoned: You can make your opponent draw 1 card. If a face-up ""Trickstar"" monster this card points to is destroyed by battle or card effect: You can inflict 200 damage to your opponent for each card in their hand. You can only use this effect of ""Trickstar Bloom"" once per turn.",LIGHT,Fairy,Trickstar,100.0,,,1.0,0.11,0
LANphorhynchus,Structure Deck: Powercode Link,2 monsters,LIGHT,Cyberse,,1200.0,,,2.0,0.11,0
LANphorhynchus,Duel Devastator,2 monsters,LIGHT,Cyberse,,1200.0,,,2.0,0.11,0
Hieratic Dragon of Tefnuit,Astral Pack One,"If only your opponent controls a monster, you can Special Summon this card (from your hand). This card cannot attack during the turn it is Special Summoned this way. When this card is Tributed: Special Summon 1 Dragon Normal Monster from your hand, Deck, or GY, but make its ATK/DEF 0.",LIGHT,Dragon,Hieratic,2100.0,1400.0,6.0,,0.09,0
Hieratic Dragon of Tefnuit,Galactic Overlord,"If only your opponent controls a monster, you can Special Summon this card (from your hand). This card cannot attack during the turn it is Special Summoned this way. When this card is Tributed: Special Summon 1 Dragon Normal Monster from your hand, Deck, or GY, but make its ATK/DEF 0.",LIGHT,Dragon,Hieratic,2100.0,1400.0,6.0,,0.09,0
Hieratic Dragon of Tefnuit,Ghosts From the Past,"If only your opponent controls a monster, you can Special Summon this card (from your hand). This card cannot attack during the turn it is Special Summoned this way. When this card is Tributed: Special Summon 1 Dragon Normal Monster from your hand, Deck, or GY, but make its ATK/DEF 0.",LIGHT,Dragon,Hieratic,2100.0,1400.0,6.0,,0.09,0
Hieratic Dragon of Tefnuit,Duel Power,"If only your opponent controls a monster, you can Special Summon this card (from your hand). This card cannot attack during the turn it is Special Summoned this way. When this card is Tributed: Special Summon 1 Dragon Normal Monster from your hand, Deck, or GY, but make its ATK/DEF 0.",LIGHT,Dragon,Hieratic,2100.0,1400.0,6.0,,0.09,0
Hieratic Dragon of Tefnuit,Saga of Blue-Eyes White Dragon Structure Deck,"If only your opponent controls a monster, you can Special Summon this card (from your hand). This card cannot attack during the turn it is Special Summoned this way. When this card is Tributed: Special Summon 1 Dragon Normal Monster from your hand, Deck, or GY, but make its ATK/DEF 0.",LIGHT,Dragon,Hieratic,2100.0,1400.0,6.0,,0.09,0
Gouki The Great Ogre,Duel Power,"2+ ""Gouki"" monsters
All monsters on the field lose ATK equal to their original DEF. If this card would be destroyed by battle or card effect, you can destroy 1 of your monsters this card points to instead.",EARTH,Warrior,Gouki,2600.0,,,3.0,0.09,0
Gouki The Great Ogre,2018 Mega-Tin Mega Pack,"2+ ""Gouki"" monsters
All monsters on the field lose ATK equal to their original DEF. If this card would be destroyed by battle or card effect, you can destroy 1 of your monsters this card points to instead.",EARTH,Warrior,Gouki,2600.0,,,3.0,0.09,0
Gouki The Great Ogre,Star Pack VRAINS,"2+ ""Gouki"" monsters
All monsters on the field lose ATK equal to their original DEF. If this card would be destroyed by battle or card effect, you can destroy 1 of your monsters this card points to instead.",EARTH,Warrior,Gouki,2600.0,,,3.0,0.09,0
Gouki The Great Ogre,Star Pack VRAINS,"2+ ""Gouki"" monsters
All monsters on the field lose ATK equal to their original DEF. If this card would be destroyed by battle or card effect, you can destroy 1 of your monsters this card points to instead.",EARTH,Warrior,Gouki,2600.0,,,3.0,0.09,0
Gouki The Great Ogre,Star Pack VRAINS,"2+ ""Gouki"" monsters
All monsters on the field lose ATK equal to their original DEF. If this card would be destroyed by battle or card effect, you can destroy 1 of your monsters this card points to instead.",EARTH,Warrior,Gouki,2600.0,,,3.0,0.09,0
Gouki The Great Ogre,Code of the Duelist,"2+ ""Gouki"" monsters
All monsters on the field lose ATK equal to their original DEF. If this card would be destroyed by battle or card effect, you can destroy 1 of your monsters this card points to instead.",EARTH,Warrior,Gouki,2600.0,,,3.0,0.09,0
Elemental HERO Magma Neos,Legendary Collection 2: The Duel Academy Years Mega Pack,"""Elemental HERO Neos"" + ""Neo-Spacian Flare Scarab"" + ""Neo-Spacian Grand Mole""
Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use ""Polymerization"".) This card gains 400 ATK for each card on the field. Once per turn, during the End Phase: Shuffle this card into the Extra Deck. If this card is shuffled into the Extra Deck this way: Return all cards on the field to the hand.",FIRE,Warrior,Elemental HERO,3000.0,2500.0,9.0,,0.15,0
Elemental HERO Magma Neos,Tactical Evolution,"""Elemental HERO Neos"" + ""Neo-Spacian Flare Scarab"" + ""Neo-Spacian Grand Mole""
Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use ""Polymerization"".) This card gains 400 ATK for each card on the field. Once per turn, during the End Phase: Shuffle this card into the Extra Deck. If this card is shuffled into the Extra Deck this way: Return all cards on the field to the hand.",FIRE,Warrior,Elemental HERO,3000.0,2500.0,9.0,,0.15,0
Elemental HERO Magma Neos,Shadows in Valhalla,"""Elemental HERO Neos"" + ""Neo-Spacian Flare Scarab"" + ""Neo-Spacian Grand Mole""
Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use ""Polymerization"".) This card gains 400 ATK for each card on the field. Once per turn, during the End Phase: Shuffle this card into the Extra Deck. If this card is shuffled into the Extra Deck this way: Return all cards on the field to the hand.",FIRE,Warrior,Elemental HERO,3000.0,2500.0,9.0,,0.15,0
Swordsoul Assessment,Burst of Destiny,"Target 1 face-up monster you control; banish up to 5 ""Swordsoul"" cards and/or Wyrm monsters from your GY, and if you do, that monster gains 300 ATK for each card banished this way. If this card is banished: You can Special Summon 1 ""Swordsoul Token"" (Wyrm/Tuner/WATER/Level 4/ATK 0/DEF 0). While that Token is in the Monster Zone, the player who Summoned it cannot Special Summon monsters from the Extra Deck, except Synchro Monsters. You can only use each effect of ""Swordsoul Assessment"" once per turn.",,Normal,Swordsoul,,,,,0.06,0
Swordsoul Assessment,Magnificent Mavens,"Target 1 face-up monster you control; banish up to 5 ""Swordsoul"" cards and/or Wyrm monsters from your GY, and if you do, that monster gains 300 ATK for each card banished this way. If this card is banished: You can Special Summon 1 ""Swordsoul Token"" (Wyrm/Tuner/WATER/Level 4/ATK 0/DEF 0). While that Token is in the Monster Zone, the player who Summoned it cannot Special Summon monsters from the Extra Deck, except Synchro Monsters. You can only use each effect of ""Swordsoul Assessment"" once per turn.",,Normal,Swordsoul,,,,,0.06,0
Twilight Ninja Jogen,Battles of Legend: Light's Revenge,"[ Pendulum Effect ] 
If your ""Ninja"" monster attacks a Defense Position monster, inflict piercing battle damage to your opponent.
[ Monster Effect ] 
You can reveal 1 ""Ninjitsu Art"" card in your hand; Special Summon this card from your hand. If this card attacks a Defense Position monster, inflict piercing battle damage.",DARK,Warrior,Ninja,2000.0,1000.0,7.0,,0.05,0
Twilight Ninja Jogen,Battles of Legend: Chapter 1,"[ Pendulum Effect ] 
If your ""Ninja"" monster attacks a Defense Position monster, inflict piercing battle damage to your opponent.
[ Monster Effect ] 
You can reveal 1 ""Ninjitsu Art"" card in your hand; Special Summon this card from your hand. If this card attacks a Defense Position monster, inflict piercing battle damage.",DARK,Warrior,Ninja,2000.0,1000.0,7.0,,0.05,0
Twilight Ninja Jogen,Shadows in Valhalla,"[ Pendulum Effect ] 
If your ""Ninja"" monster attacks a Defense Position monster, inflict piercing battle damage to your opponent.
[ Monster Effect ] 
You can reveal 1 ""Ninjitsu Art"" card in your hand; Special Summon this card from your hand. If this card attacks a Defense Position monster, inflict piercing battle damage.",DARK,Warrior,Ninja,2000.0,1000.0,7.0,,0.05,0
Herald of the Arc Light,The New Challengers: Super Edition,"1 Tuner + 1+ non-Tuner monsters
Any monster sent from the hand or Main Deck to the GY is banished instead. When a Spell/Trap Card, or monster effect, is activated (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy that card. If this card is sent to the GY: You can add 1 Ritual Monster or 1 Ritual Spell from your Deck to your hand.",LIGHT,Fairy,Herald,600.0,1000.0,4.0,,0.15,0
Herald of the Arc Light,The New Challengers,"1 Tuner + 1+ non-Tuner monsters
Any monster sent from the hand or Main Deck to the GY is banished instead. When a Spell/Trap Card, or monster effect, is activated (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy that card. If this card is sent to the GY: You can add 1 Ritual Monster or 1 Ritual Spell from your Deck to your hand.",LIGHT,Fairy,Herald,600.0,1000.0,4.0,,0.15,0
Herald of the Arc Light,25th Anniversary Rarity Collection,"1 Tuner + 1+ non-Tuner monsters
Any monster sent from the hand or Main Deck to the GY is banished instead. When a Spell/Trap Card, or monster effect, is activated (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy that card. If this card is sent to the GY: You can add 1 Ritual Monster or 1 Ritual Spell from your Deck to your hand.",LIGHT,Fairy,Herald,600.0,1000.0,4.0,,0.15,0
Herald of the Arc Light,25th Anniversary Rarity Collection,"1 Tuner + 1+ non-Tuner monsters
Any monster sent from the hand or Main Deck to the GY is banished instead. When a Spell/Trap Card, or monster effect, is activated (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy that card. If this card is sent to the GY: You can add 1 Ritual Monster or 1 Ritual Spell from your Deck to your hand.",LIGHT,Fairy,Herald,600.0,1000.0,4.0,,0.15,0
Herald of the Arc Light,Battles of Legend: Hero's Revenge,"1 Tuner + 1+ non-Tuner monsters
Any monster sent from the hand or Main Deck to the GY is banished instead. When a Spell/Trap Card, or monster effect, is activated (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy that card. If this card is sent to the GY: You can add 1 Ritual Monster or 1 Ritual Spell from your Deck to your hand.",LIGHT,Fairy,Herald,600.0,1000.0,4.0,,0.15,0
Herald of the Arc Light,Maximum Gold,"1 Tuner + 1+ non-Tuner monsters
Any monster sent from the hand or Main Deck to the GY is banished instead. When a Spell/Trap Card, or monster effect, is activated (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy that card. If this card is sent to the GY: You can add 1 Ritual Monster or 1 Ritual Spell from your Deck to your hand.",LIGHT,Fairy,Herald,600.0,1000.0,4.0,,0.15,0
Herald of the Arc Light,2015 Mega-Tin Mega Pack,"1 Tuner + 1+ non-Tuner monsters
Any monster sent from the hand or Main Deck to the GY is banished instead. When a Spell/Trap Card, or monster effect, is activated (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy that card. If this card is sent to the GY: You can add 1 Ritual Monster or 1 Ritual Spell from your Deck to your hand.",LIGHT,Fairy,Herald,600.0,1000.0,4.0,,0.15,0
Cyberdark Impact!,Duel Terminal 5b,"Fusion Summon 1 ""Cyberdark Dragon"" from your Extra Deck, by returning 1 each of ""Cyberdark Horn"", ""Cyberdark Edge"", and ""Cyberdark Keel"" from your hand, GY, and/or anywhere on your field, to the Deck, as Fusion Material.",,Normal,Cyberdark,,,,,0.02,0
Cyberdark Impact!,Legendary Duelists: Season 1,"Fusion Summon 1 ""Cyberdark Dragon"" from your Extra Deck, by returning 1 each of ""Cyberdark Horn"", ""Cyberdark Edge"", and ""Cyberdark Keel"" from your hand, GY, and/or anywhere on your field, to the Deck, as Fusion Material.",,Normal,Cyberdark,,,,,0.02,0
Cyberdark Impact!,Structure Deck: Cyber Strike,"Fusion Summon 1 ""Cyberdark Dragon"" from your Extra Deck, by returning 1 each of ""Cyberdark Horn"", ""Cyberdark Edge"", and ""Cyberdark Keel"" from your hand, GY, and/or anywhere on your field, to the Deck, as Fusion Material.",,Normal,Cyberdark,,,,,0.02,0
Cyberdark Impact!,Tactical Evolution,"Fusion Summon 1 ""Cyberdark Dragon"" from your Extra Deck, by returning 1 each of ""Cyberdark Horn"", ""Cyberdark Edge"", and ""Cyberdark Keel"" from your hand, GY, and/or anywhere on your field, to the Deck, as Fusion Material.",,Normal,Cyberdark,,,,,0.02,0
Cyberdark Impact!,Speed Duel GX: Duel Academy Box,"Fusion Summon 1 ""Cyberdark Dragon"" from your Extra Deck, by returning 1 each of ""Cyberdark Horn"", ""Cyberdark Edge"", and ""Cyberdark Keel"" from your hand, GY, and/or anywhere on your field, to the Deck, as Fusion Material.",,Normal,Cyberdark,,,,,0.02,0
Cyberdark Impact!,Shadows in Valhalla,"Fusion Summon 1 ""Cyberdark Dragon"" from your Extra Deck, by returning 1 each of ""Cyberdark Horn"", ""Cyberdark Edge"", and ""Cyberdark Keel"" from your hand, GY, and/or anywhere on your field, to the Deck, as Fusion Material.",,Normal,Cyberdark,,,,,0.02,0
Elder Entity N'tss,2017 Mega-Tins,"1 Synchro Monster + 1 Xyz Monster
Must be Special Summoned (from your Extra Deck) by sending the above cards you control to the GY. (You do not use ""Polymerization"".) Once per turn: You can Special Summon 1 Level 4 monster from your hand. If this card is sent to the GY: You can target 1 card on the field; destroy it. You can only Special Summon ""Elder Entity N'tss(s)"" once per turn.",LIGHT,Fairy,,2500.0,1200.0,4.0,,0.2,0
Elder Entity N'tss,25th Anniversary Rarity Collection,"1 Synchro Monster + 1 Xyz Monster
Must be Special Summoned (from your Extra Deck) by sending the above cards you control to the GY. (You do not use ""Polymerization"".) Once per turn: You can Special Summon 1 Level 4 monster from your hand. If this card is sent to the GY: You can target 1 card on the field; destroy it. You can only Special Summon ""Elder Entity N'tss(s)"" once per turn.",LIGHT,Fairy,,2500.0,1200.0,4.0,,0.15,0
Elder Entity N'tss,25th Anniversary Rarity Collection,"1 Synchro Monster + 1 Xyz Monster
Must be Special Summoned (from your Extra Deck) by sending the above cards you control to the GY. (You do not use ""Polymerization"".) Once per turn: You can Special Summon 1 Level 4 monster from your hand. If this card is sent to the GY: You can target 1 card on the field; destroy it. You can only Special Summon ""Elder Entity N'tss(s)"" once per turn.",LIGHT,Fairy,,2500.0,1200.0,4.0,,0.15,0
Elder Entity N'tss,Maximum Gold,"1 Synchro Monster + 1 Xyz Monster
Must be Special Summoned (from your Extra Deck) by sending the above cards you control to the GY. (You do not use ""Polymerization"".) Once per turn: You can Special Summon 1 Level 4 monster from your hand. If this card is sent to the GY: You can target 1 card on the field; destroy it. You can only Special Summon ""Elder Entity N'tss(s)"" once per turn.",LIGHT,Fairy,,2500.0,1200.0,4.0,,0.2,0
Elder Entity N'tss,Magnificent Mavens,"1 Synchro Monster + 1 Xyz Monster
Must be Special Summoned (from your Extra Deck) by sending the above cards you control to the GY. (You do not use ""Polymerization"".) Once per turn: You can Special Summon 1 Level 4 monster from your hand. If this card is sent to the GY: You can target 1 card on the field; destroy it. You can only Special Summon ""Elder Entity N'tss(s)"" once per turn.",LIGHT,Fairy,,2500.0,1200.0,4.0,,0.2,0
Scarlight Red Dragon Archfiend,Dimension of Chaos,"1 Tuner + 1+ non-Tuner monsters
This card's name becomes ""Red Dragon Archfiend"" while it is on the field or in the GY. Once per turn: You can destroy as many Special Summoned Effect Monsters on the field as possible with ATK less than or equal to this card's (other than this card), then inflict 500 damage to your opponent for each monster destroyed.",DARK,Dragon,Archfiend,3000.0,2500.0,8.0,,0.38,0
Scarlight Red Dragon Archfiend,Dimension of Chaos,"1 Tuner + 1+ non-Tuner monsters
This card's name becomes ""Red Dragon Archfiend"" while it is on the field or in the GY. Once per turn: You can destroy as many Special Summoned Effect Monsters on the field as possible with ATK less than or equal to this card's (other than this card), then inflict 500 damage to your opponent for each monster destroyed.",DARK,Dragon,Archfiend,3000.0,2500.0,8.0,,0.38,0
Scarlight Red Dragon Archfiend,Dimension of Chaos,"1 Tuner + 1+ non-Tuner monsters
This card's name becomes ""Red Dragon Archfiend"" while it is on the field or in the GY. Once per turn: You can destroy as many Special Summoned Effect Monsters on the field as possible with ATK less than or equal to this card's (other than this card), then inflict 500 damage to your opponent for each monster destroyed.",DARK,Dragon,Archfiend,3000.0,2500.0,8.0,,0.38,0
Scarlight Red Dragon Archfiend,2016 Mega-Tin Mega Pack,"1 Tuner + 1+ non-Tuner monsters
This card's name becomes ""Red Dragon Archfiend"" while it is on the field or in the GY. Once per turn: You can destroy as many Special Summoned Effect Monsters on the field as possible with ATK less than or equal to this card's (other than this card), then inflict 500 damage to your opponent for each monster destroyed.",DARK,Dragon,Archfiend,3000.0,2500.0,8.0,,0.38,0
Scarlight Red Dragon Archfiend,Duelist Pack: Dimensional Guardians,"1 Tuner + 1+ non-Tuner monsters
This card's name becomes ""Red Dragon Archfiend"" while it is on the field or in the GY. Once per turn: You can destroy as many Special Summoned Effect Monsters on the field as possible with ATK less than or equal to this card's (other than this card), then inflict 500 damage to your opponent for each monster destroyed.",DARK,Dragon,Archfiend,3000.0,2500.0,8.0,,0.38,0
Scarlight Red Dragon Archfiend,Duel Devastator,"1 Tuner + 1+ non-Tuner monsters
This card's name becomes ""Red Dragon Archfiend"" while it is on the field or in the GY. Once per turn: You can destroy as many Special Summoned Effect Monsters on the field as possible with ATK less than or equal to this card's (other than this card), then inflict 500 damage to your opponent for each monster destroyed.",DARK,Dragon,Archfiend,3000.0,2500.0,8.0,,0.38,0
Scarlight Red Dragon Archfiend,Structure Deck: The Crimson King,"1 Tuner + 1+ non-Tuner monsters
This card's name becomes ""Red Dragon Archfiend"" while it is on the field or in the GY. Once per turn: You can destroy as many Special Summoned Effect Monsters on the field as possible with ATK less than or equal to this card's (other than this card), then inflict 500 damage to your opponent for each monster destroyed.",DARK,Dragon,Archfiend,3000.0,2500.0,8.0,,0.38,0
Blackwing - Simoon the Poison Wind,Legendary Duelists: White Dragon Abyss,"If you control no monsters and have this card in your hand: You can banish 1 other ""Blackwing"" monster from your hand; place 1 ""Black Whirlwind"" from your Deck face-up in your Spell & Trap Zone, then, either send this card to the GY, or immediately after this effect resolves, Normal Summon it without Tributing. You cannot Special Summon monsters from the Extra Deck for the rest of this turn, except DARK monsters. You can only use this effect of ""Blackwing - Simoon the Poison Wind"" once per turn. During the End Phase, send the ""Black Whirlwind"" placed by this effect to the GY, and if you do, take 1000 damage.",DARK,Winged Beast,Blackwing,1600.0,2000.0,6.0,,0.06,0
Blackwing - Simoon the Poison Wind,Battles of Legend: Crystal Revenge,"If you control no monsters and have this card in your hand: You can banish 1 other ""Blackwing"" monster from your hand; place 1 ""Black Whirlwind"" from your Deck face-up in your Spell & Trap Zone, then, either send this card to the GY, or immediately after this effect resolves, Normal Summon it without Tributing. You cannot Special Summon monsters from the Extra Deck for the rest of this turn, except DARK monsters. You can only use this effect of ""Blackwing - Simoon the Poison Wind"" once per turn. During the End Phase, send the ""Black Whirlwind"" placed by this effect to the GY, and if you do, take 1000 damage.",DARK,Winged Beast,Blackwing,1600.0,2000.0,6.0,,0.06,0
Blackwing - Simoon the Poison Wind,25th Anniversary Rarity Collection,"If you control no monsters and have this card in your hand: You can banish 1 other ""Blackwing"" monster from your hand; place 1 ""Black Whirlwind"" from your Deck face-up in your Spell & Trap Zone, then, either send this card to the GY, or immediately after this effect resolves, Normal Summon it without Tributing. You cannot Special Summon monsters from the Extra Deck for the rest of this turn, except DARK monsters. You can only use this effect of ""Blackwing - Simoon the Poison Wind"" once per turn. During the End Phase, send the ""Black Whirlwind"" placed by this effect to the GY, and if you do, take 1000 damage.",DARK,Winged Beast,Blackwing,1600.0,2000.0,6.0,,0.06,0
Blackwing - Simoon the Poison Wind,25th Anniversary Rarity Collection,"If you control no monsters and have this card in your hand: You can banish 1 other ""Blackwing"" monster from your hand; place 1 ""Black Whirlwind"" from your Deck face-up in your Spell & Trap Zone, then, either send this card to the GY, or immediately after this effect resolves, Normal Summon it without Tributing. You cannot Special Summon monsters from the Extra Deck for the rest of this turn, except DARK monsters. You can only use this effect of ""Blackwing - Simoon the Poison Wind"" once per turn. During the End Phase, send the ""Black Whirlwind"" placed by this effect to the GY, and if you do, take 1000 damage.",DARK,Winged Beast,Blackwing,1600.0,2000.0,6.0,,0.06,0
Blackwing - Simoon the Poison Wind,Legendary Duelists: Season 2,"If you control no monsters and have this card in your hand: You can banish 1 other ""Blackwing"" monster from your hand; place 1 ""Black Whirlwind"" from your Deck face-up in your Spell & Trap Zone, then, either send this card to the GY, or immediately after this effect resolves, Normal Summon it without Tributing. You cannot Special Summon monsters from the Extra Deck for the rest of this turn, except DARK monsters. You can only use this effect of ""Blackwing - Simoon the Poison Wind"" once per turn. During the End Phase, send the ""Black Whirlwind"" placed by this effect to the GY, and if you do, take 1000 damage.",DARK,Winged Beast,Blackwing,1600.0,2000.0,6.0,,0.06,0
Divine Serpent Geh,Cybernetic Horizon,"Cannot be Normal Summoned/Set. Must be Special Summoned by its own effect. If a monster(s) you control is destroyed by an opponent's attack or card effect: You can pay half your LP; Special Summon this card from your hand. Cannot be targeted by card effects. If this card attacks an opponent's monster, during the Damage Step only, negate the effects of that monster while it is face-up on the field (but its effects can still be activated), also its ATK becomes half its original ATK. Once per battle, if this card battles, during damage calculation (Quick Effect): You can make this card's ATK become equal to the highest original ATK on the field (your choice, if tied).",DARK,Reptile,,0.0,0.0,12.0,,0.2,0
Divine Serpent Geh,Duel Power,"Cannot be Normal Summoned/Set. Must be Special Summoned by its own effect. If a monster(s) you control is destroyed by an opponent's attack or card effect: You can pay half your LP; Special Summon this card from your hand. Cannot be targeted by card effects. If this card attacks an opponent's monster, during the Damage Step only, negate the effects of that monster while it is face-up on the field (but its effects can still be activated), also its ATK becomes half its original ATK. Once per battle, if this card battles, during damage calculation (Quick Effect): You can make this card's ATK become equal to the highest original ATK on the field (your choice, if tied).",DARK,Reptile,,0.0,0.0,12.0,,0.2,0
